timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1495014840313555,-27,74,-23,22,-10,-18,-43,-54
1495014840313555,26,19,-3,-21,2,17,20,25
1495014840314532,6,-36,-2,-16,-10,-29,-40,-32
1495014840314532,-29,-49,30,7,-16,-12,3,10
1495014840334694,-68,-84,16,21,-10,-8,8,23
1495014840334694,85,108,-19,10,20,22,15,-34
1495014840343612,-10,-2,22,58,-26,-5,11,51
1495014840343612,-19,-92,13,-58,47,2,-12,-27
1495014840349741,-29,23,16,-26,7,0,-3,-12
1495014840349741,18,49,-8,29,-9,-13,1,-7
1495014840356644,6,4,-32,2,-29,5,12,25
1495014840356644,20,7,-2,1,-1,-1,-16,-6
1495014840372688,-15,-67,47,3,-23,-22,-15,-31
1495014840372688,-23,48,-27,-34,8,-3,0,-12
1495014840374691,20,-43,-10,3,1,16,11,57
1495014840374691,-36,-17,-9,9,-11,-10,4,-81
1495014840395748,30,-6,-23,22,13,26,33,82
1495014840395748,4,117,39,-30,-25,-53,-61,-23
1495014840396752,5,-63,-25,11,15,21,14,-57
1495014840396752,-11,-14,0,14,-7,-13,-15,25
1495014840409785,29,91,-19,-10,-24,5,15,25
1495014840409785,6,-6,-12,14,59,26,20,9
1495014840416806,-18,-116,17,38,12,-5,-3,29
1495014840416806,4,30,-11,-37,2,12,0,-5
1495014840432847,-26,40,13,17,-24,-18,-10,-26
1495014840432847,19,34,-33,-18,36,18,-7,15
1495014840434851,-4,-42,1,-17,-27,-10,-4,-9
1495014840434851,7,-57,-2,7,-7,-3,-1,-14
1495014840455908,-16,23,12,-10,-6,-13,-12,-8
1495014840455908,-34,-79,-21,12,-8,4,4,28
1495014840457913,17,28,15,-26,1,-3,9,-74
1495014840457913,12,47,-20,14,5,-2,16,30
1495014840469945,1,-2,-2,-2,6,-2,2,31
1495014840469945,13,9,0,-5,-14,-14,-16,-84
1495014840476964,-26,-63,-19,5,5,8,-8,8
1495014840476964,-10,-36,19,-2,-9,8,4,-11
1495014840493005,4,-49,-1,11,9,0,-2,-8
1495014840493005,10,40,-17,7,-14,1,20,30
1495014840495013,21,58,-4,8,5,2,-9,18
1495014840495013,22,17,17,-23,25,23,11,6
1495014840516075,-54,-128,18,-2,-3,-19,-19,-17
1495014840516075,-16,-4,-3,-7,-17,-9,-2,-24
1495014840517071,15,54,1,-9,-5,0,0,15
1495014840517071,2,47,-19,7,-14,-9,-11,-3
1495014840531363,-13,-47,10,1,14,7,1,-18
1495014840531363,30,40,15,-11,-11,-13,-3,14
1495014840537456,-7,-49,2,5,-5,-10,7,25
1495014840537456,-12,110,-17,24,9,14,-19,-24
1495014840553505,42,-128,8,-13,-4,10,13,19
1495014840553505,-35,63,-15,0,-7,-15,3,-22
1495014840555171,14,93,-9,-4,7,3,-11,-9
1495014840555171,4,22,-5,1,-4,-10,4,3
1495014840576457,-10,39,-4,0,-5,7,10,-14
1495014840576457,25,37,-16,17,-9,5,-6,22
1495014840577232,-11,-84,30,-12,26,27,10,17
1495014840577232,-8,-18,-25,0,-5,-3,0,11
1495014840589583,-5,6,3,2,0,-6,-10,-31
1495014840589583,-5,-37,-19,-3,-13,-9,13,12
1495014840598287,-7,44,-8,7,-8,2,-2,-2
1495014840598287,29,-5,-2,2,-1,-8,-8,-12
1495014840613496,6,36,3,-7,-6,0,1,15
1495014840613496,-26,-111,16,-17,6,-8,-9,-9
1495014840614670,-11,29,-13,-5,-9,-5,-6,3
1495014840614670,22,23,-20,-4,-1,-7,-5,23
1495014840636442,-21,64,1,0,-4,-9,-22,-44
1495014840636442,13,22,13,-8,-4,4,15,7
1495014840637395,7,-14,6,-3,-4,-7,-5,-19
1495014840637395,-21,-95,2,8,-8,-1,-4,14
1495014840649775,-16,20,-8,0,0,-8,-11,15
1495014840649775,-12,-19,-8,10,5,-4,-10,-39
1495014840658447,19,18,4,4,-3,6,1,20
1495014840658447,8,69,-18,-31,1,5,3,-9
1495014840673636,5,-23,2,21,-4,-6,-1,11
1495014840673636,2,2,-6,-37,-1,-10,-4,9
1495014840674490,4,69,-16,60,24,15,5,0
1495014840674490,-37,-119,44,-50,-16,9,5,-11
1495014840695716,-9,15,-3,8,-3,-6,4,7
1495014840695716,4,12,-6,1,-7,-3,0,3
1495014840697552,3,42,-9,-9,-25,-22,-18,-24
1495014840697552,9,17,-7,9,4,0,5,13
1495014840709724,11,-23,8,-6,7,12,16,5
1495014840709724,9,38,14,2,-6,-11,-21,-17
1495014840718608,-8,-31,6,-20,2,2,15,23
1495014840718608,-17,4,6,22,-3,-7,-17,-10
1495014840733883,-11,-74,7,-19,-11,-17,-12,2
1495014840733883,4,20,-14,9,14,26,35,-20
1495014840735652,7,39,2,-9,-1,5,12,-7
1495014840735652,15,37,-20,6,-8,-9,-1,-3
1495014840755972,17,102,-11,5,2,6,-3,4
1495014840755972,-17,-61,12,1,10,8,-11,30
1495014840756710,-42,-30,12,-16,-6,-11,-8,-17
1495014840756710,4,91,-10,22,-1,-2,4,-9
1495014840769949,10,14,4,-12,2,-5,-4,-2
1495014840769949,8,33,-13,9,3,3,1,9
1495014840777978,-1,2,-8,-14,-23,-12,0,0
1495014840777978,24,-8,12,29,43,27,4,1
1495014840793039,0,1,7,-33,2,0,0,2
1495014840793039,-25,-108,-6,-13,-9,-3,-9,-3
1495014840794815,-9,5,16,7,-16,-17,-2,11
1495014840794815,-9,6,-6,-7,-10,-10,2,-27
1495014840815870,5,16,-3,3,3,6,5,-10
1495014840815870,28,35,-7,8,1,-1,3,14
1495014840816869,-29,-45,-4,-18,2,2,-1,-2
1495014840816869,0,81,-26,5,-8,-7,-4,4
1495014840829905,-21,-111,19,0,-2,-3,5,-2
1495014840829905,-3,-13,-10,-4,-5,-10,-9,-11
1495014840838133,19,36,-17,-1,6,6,-2,-18
1495014840838133,-3,3,-1,-1,-7,0,-2,1
1495014840853182,-7,8,-13,17,-3,-8,0,-5
1495014840853182,-4,11,-11,-24,4,8,6,17
1495014840854972,0,-5,-1,3,1,2,-5,-1
1495014840854972,0,-30,-3,-1,-6,-2,0,-1
1495014840876223,-2,-21,4,2,0,-1,0,1
1495014840876223,5,16,-13,12,-15,-11,-1,1
1495014840877032,19,55,4,3,41,14,-3,-2
1495014840877032,3,15,-2,7,-18,-1,-5,5
1495014840889270,-55,-88,13,-8,-13,-10,-8,-10
1495014840889270,-3,84,-6,1,1,-9,-27,-41
1495014840898093,14,10,-7,-2,-10,2,47,49
1495014840898093,9,12,-10,-2,1,-3,12,-1
1495014840913304,12,38,3,-7,1,3,-6,-6
1495014840913304,-4,-35,-7,12,6,-1,-13,-6
1495014840915133,-11,-55,2,-2,-6,-3,-25,-19
1495014840915133,-8,-38,-7,-7,3,-1,-6,9
1495014840936188,10,26,0,-2,-4,2,14,7
1495014840936188,-3,3,-17,-1,3,-1,4,-1
1495014840937194,11,11,-1,-2,-3,-2,-6,2
1495014840937194,-12,-38,-5,5,4,5,0,-4
1495014840949438,1,4,2,-4,-3,-6,-11,-13
1495014840949438,-1,16,-7,5,4,1,11,15
1495014840958252,1,1,10,-1,1,3,-10,-8
1495014840958252,-9,-22,-4,0,1,-2,-8,-15
1495014840973296,10,20,-6,-2,0,1,17,20
1495014840973296,-2,-6,-4,-10,0,0,24,6
1495014840974292,-2,-14,-6,-5,-14,-4,-11,2
1495014840974292,-4,-12,5,-2,-1,-1,-6,-16
1495014840996348,2,14,-12,2,0,-2,-15,-11
1495014840996348,0,-12,7,-1,2,4,8,25
1495014840997353,-2,1,-4,-3,-7,-5,-1,-12
1495014840997353,1,-3,-6,8,3,4,1,5
1495014841018576,0,5,1,-15,-10,-4,9,-5
1495014841018576,-6,-6,-9,-7,4,0,-8,0
1495014841019410,2,10,0,7,0,-3,-8,-5
1495014841019410,-5,-22,5,2,-3,-4,-6,2
1495014841033629,4,5,8,-2,-3,-2,4,3
1495014841033629,-4,4,-1,3,-3,0,-4,-8
1495014841034450,4,-6,3,-4,0,-1,3,6
1495014841034450,-7,-7,6,-5,-2,-2,-4,-3
1495014841055703,-2,11,-10,-2,-1,-4,0,-6
1495014841055703,1,3,7,2,3,4,4,5
1495014841057513,0,-4,-3,1,1,1,-7,-6
1495014841057513,1,-9,4,0,-1,2,3,4
1495014841078738,0,4,3,-6,-3,-3,-4,-1
1495014841078738,4,8,-2,6,2,3,-1,-1
1495014841079572,-2,11,7,1,5,4,10,3
1495014841079572,-1,-10,5,-7,0,3,-2,-4
1495014841093607,2,6,3,4,-2,-7,-2,0
1495014841093607,-2,1,-5,25,0,-6,-5,-4
1495014841094611,1,-4,5,-53,0,4,2,0
1495014841094611,0,10,1,7,-3,-2,-2,-1
1495014841117672,-1,-16,3,1,-2,0,-1,1
1495014841117672,-4,-3,3,1,-2,-1,-4,-3
1495014841118674,-4,-8,-4,10,-1,-2,0,-3
1495014841118674,3,11,3,-6,-2,-3,-3,-1
1495014841138770,-4,-7,3,-1,3,2,0,0
1495014841138770,-2,-6,1,-4,1,-3,6,-1
1495014841139732,2,6,-1,8,-5,4,-6,-3
1495014841139732,1,-5,-3,-8,1,5,17,5
1495014841151765,4,3,7,4,-4,-3,-8,-3
1495014841151765,-3,5,-6,-8,0,-2,3,4
1495014841159983,-8,7,0,7,-1,-5,1,-6
1495014841159983,-4,-27,6,5,7,5,-8,-2
1495014841174830,-3,-15,7,-6,-6,-4,0,-4
1495014841174830,2,5,-6,-3,-1,1,1,-2
1495014841175836,1,10,0,4,-5,-2,5,4
1495014841175836,-1,12,0,-5,-1,-1,-6,-3
1495014841198027,-1,2,3,-1,-1,-5,1,1
1495014841198027,0,-3,-5,-3,1,4,-6,-1
1495014841198027,0,-1,-8,11,-9,-9,-4,-2
1495014841198027,-7,-2,0,-13,6,6,-2,0
1495014841212066,-4,-6,1,-14,-5,-4,-2,-1
1495014841212066,-1,-10,-8,12,5,0,-5,-4
1495014841220130,-1,-1,-4,-11,-10,-5,-5,-1
1495014841220130,-1,-5,-4,4,2,-3,-4,-4
1495014841235168,2,9,4,0,1,-5,-7,-2
1495014841235168,-3,-2,-5,-6,-2,0,14,1
1495014841236029,-3,-12,-4,5,3,-1,-22,-2
1495014841236029,3,5,-1,-2,-3,2,2,-4
1495014841257052,-2,0,-1,-4,-2,-6,-2,-1
1495014841257052,1,0,-8,-2,-3,-4,-6,-2
1495014841258049,-1,-5,0,7,9,6,1,-1
1495014841258049,-6,-13,-4,-1,-1,3,-5,-4
1495014841273084,0,11,-2,3,-1,1,1,1
1495014841273084,-1,-17,2,-7,-5,-2,7,-2
1495014841273084,-3,10,-5,-8,-5,-6,-2,0
1495014841273084,-1,-1,2,6,1,2,-1,0
1495014841295351,0,-2,0,-5,-2,0,5,2
1495014841295351,-3,-1,-4,-2,-3,-2,-13,-2
1495014841296146,6,10,3,7,2,-1,8,0
1495014841296146,-5,-15,-4,-4,1,-2,-5,0
1495014841317414,-5,-4,2,0,-7,-4,-1,-3
1495014841317414,3,6,-2,1,-1,3,0,1
1495014841318205,-3,-7,0,-6,-1,2,-1,-1
1495014841318205,9,23,-3,8,-2,-1,-6,-1
1495014841332451,0,0,3,8,3,-2,14,0
1495014841332451,-4,-10,-1,-21,0,6,-8,-3
1495014841333253,4,-3,-4,5,-2,-3,0,-3
1495014841333253,-3,-4,-1,1,-2,2,-5,0
1495014841355555,0,8,4,-4,-1,1,0,1
1495014841355555,-2,-18,4,9,3,-1,-2,-3
1495014841355555,-1,-5,-4,-4,-1,-1,13,-1
1495014841355555,-1,-2,6,-1,1,2,-7,0
1495014841377611,0,2,1,0,-2,-5,-1,-2
1495014841377611,2,6,-3,2,-1,-3,-1,1
1495014841378376,-3,-2,5,1,5,3,-3,0
1495014841378376,10,17,0,0,-3,1,1,-2
1495014841391398,-10,-53,1,-3,-4,-4,-2,-1
1495014841391398,-11,8,-4,0,-2,-1,-2,-1
1495014841400635,-4,-7,-6,5,-4,-9,1,-2
1495014841400635,9,14,-6,6,-2,-3,-2,-3
1495014841415530,6,15,2,-18,3,10,-3,3
1495014841415530,-9,-1,-8,8,-1,1,-2,-1
1495014841415530,-5,-6,-3,-5,-4,-2,-10,-3
1495014841415530,-2,-4,2,7,-8,-9,-3,-2
1495014841437774,8,8,4,-5,-7,-5,15,1
1495014841437774,-1,-5,-2,-1,2,1,-11,-4
1495014841438534,-3,3,-2,4,-1,0,-3,-3
1495014841438534,-1,-15,-1,-2,2,0,-8,-1
1495014841452771,-9,9,-1,-14,-1,-2,2,1
1495014841452771,-2,-15,-1,2,1,-2,1,-3
1495014841453575,2,3,0,2,3,2,4,-2
1495014841453575,-3,-15,6,-3,2,4,6,0
1495014841475623,-2,14,-8,3,-2,-9,-5,-3
1495014841475623,5,2,0,4,-1,2,4,4
1495014841475623,-2,5,-7,12,-4,-2,-5,-3
1495014841475623,-6,-12,6,-37,4,4,0,0
1495014841497725,19,12,6,4,-5,-3,0,-1
1495014841497725,-13,-8,1,-9,-7,-8,-4,-4
1495014841498683,-4,-27,7,0,5,6,0,2
1495014841498683,-4,11,-5,8,-5,0,1,-3
1495014841512721,1,12,3,-6,-3,-4,-4,-1
1495014841512721,25,23,-1,-1,-5,-1,-4,0
1495014841513725,-9,6,1,-12,3,2,6,10
1495014841513725,-19,-16,0,5,-1,-5,-4,8
1495014841534794,-2,-13,3,-8,-4,-3,-10,-27
1495014841534794,-5,-21,2,7,-1,-2,3,-21
1495014841535783,8,17,9,-5,-3,-4,-3,-2
1495014841535783,9,11,-4,1,-6,-1,0,8
1495014841556850,0,16,-1,2,2,-5,0,12
1495014841556850,31,55,0,9,9,9,3,14
1495014841565040,-52,-80,0,-12,-11,2,-3,-10
1495014841565040,-11,-35,7,5,-4,-13,-8,-32
1495014841572985,-13,-9,-3,8,1,2,0,4
1495014841572985,2,7,-8,-6,2,1,1,4
1495014841572985,25,45,-1,1,1,1,2,10
1495014841572985,5,12,-5,7,-1,-3,-3,0
1495014841595207,-5,-12,-1,-7,-1,-2,2,-1
1495014841595207,4,2,-4,18,-4,0,-2,3
1495014841595955,-2,-4,-6,-25,5,-6,-3,-3
1495014841595955,-9,-14,4,-18,-1,5,0,-5
1495014841618002,3,3,1,6,3,-1,1,0
1495014841618002,9,15,-4,18,3,3,5,5
1495014841618002,9,30,2,-26,-10,6,1,25
1495014841618002,-14,-3,-9,19,9,-1,-2,15
1495014841632250,-21,-75,9,-5,-15,-2,-1,-46
1495014841632250,-21,-23,5,1,-6,-9,-14,-24
1495014841640072,30,-13,-7,7,2,-3,-2,-5
1495014841640072,-29,12,-2,-5,-13,-9,3,20
1495014841655357,51,60,-2,2,4,6,8,51
1495014841655357,-37,14,-8,-12,7,2,-3,-28
1495014841656104,10,-4,1,15,-12,-3,3,-17
1495014841656104,6,-25,-7,-13,-1,-4,-1,9
1495014841678173,-14,15,-2,3,5,-7,-4,-14
1495014841678173,6,-13,-7,-18,-4,0,8,15
1495014841678173,23,76,-7,12,-2,0,-3,19
1495014841678173,5,-22,4,-5,10,8,0,-18
1495014841692198,-4,-42,6,21,0,-6,-9,-39
1495014841692198,9,42,-16,21,-11,6,9,12
1495014841700266,-35,-71,2,5,46,1,-5,5
1495014841700266,31,38,4,7,-9,5,0,9
1495014841715467,-18,88,1,-3,-13,-8,4,-12
1495014841715467,-19,-110,4,-19,-1,-6,-2,19
1495014841716267,37,83,-13,32,-14,-5,0,-9
1495014841716267,3,86,-2,-18,6,8,-3,38
1495014841737509,-44,-20,7,-24,9,0,-6,-23
1495014841737509,-8,-60,11,-3,-23,-32,-17,-30
1495014841738324,-33,-51,2,-13,5,7,2,-15
1495014841738324,35,64,-9,11,11,7,4,28
1495014841752408,11,8,-5,-8,-13,4,4,31
1495014841752408,-3,41,-5,1,13,2,-4,-18
1495014841760529,-2,-10,-4,14,-15,-1,-7,10
1495014841760529,2,-42,11,-14,2,5,0,-37
1495014841775579,9,-14,1,3,-13,-11,6,57
1495014841775579,33,45,-2,27,8,15,3,25
1495014841775579,-66,-46,7,-67,15,-3,-11,-24
1495014841775579,-11,-114,5,31,-26,-12,-1,-18
1495014841797670,-14,-35,-4,13,-16,-23,1,34
1495014841797670,0,48,2,-43,13,11,-7,-17
1495014841798494,32,97,-2,-18,-19,-8,-4,-53
1495014841798494,21,35,-7,14,17,16,6,51
1495014841822546,1,-44,4,8,11,20,9,4
1495014841822546,-19,5,6,-8,-10,-13,-16,1
1495014841822546,14,-15,-8,15,-1,-5,-1,21
1495014841822546,-5,-47,23,-15,-1,-9,3,-55
1495014841843697,45,87,-16,2,3,-1,3,32
1495014841843697,19,92,-15,19,13,24,23,27
1495014841843697,-62,-97,14,-31,-10,3,7,26
1495014841843697,26,39,-3,11,-24,-28,-27,21
1495014841857644,-42,-102,9,7,39,12,-11,-84
1495014841857644,26,45,-3,-11,-23,-11,0,31
1495014841858642,-34,9,-4,18,-16,-14,-19,-64
1495014841858642,-19,-2,8,10,-1,-2,-20,-29
1495014841871878,52,16,-16,-60,-37,-17,32,12
1495014841871878,-48,-22,-2,47,34,13,6,-8
1495014841879711,60,60,13,16,10,7,14,74
1495014841879711,-10,25,-5,6,2,5,2,34
1495014841894934,-3,-44,28,-8,0,-1,-22,-117
1495014841894934,-17,42,-11,-10,-8,0,-2,18
1495014841895741,-8,-85,16,-7,-15,-19,2,37
1495014841895741,-7,74,-18,-5,2,-1,-9,12
1495014841918012,5,71,2,18,11,10,7,-10
1495014841918012,35,-42,-8,-17,0,10,19,25
1495014841918809,17,83,-5,15,1,2,-20,0
1495014841918809,-10,-90,32,-30,-15,-16,-23,-27
1495014841931945,3,-97,-7,-10,-7,-11,-1,22
1495014841931945,-41,-1,-3,-14,-12,-12,-6,-41
1495014841939868,2,18,-27,12,5,10,18,31
1495014841939868,21,41,-9,15,-6,14,19,-29
1495014841955151,10,33,9,-19,-2,13,5,25
1495014841955151,5,-71,10,1,41,-8,-19,-5
1495014841955944,5,-1,-9,-28,-22,12,12,6
1495014841955944,-17,5,2,12,-13,-1,-6,-53
1495014841978005,6,28,-6,-9,-12,-8,-8,10
1495014841978005,-14,-61,-1,41,-2,1,7,11
1495014841978005,-48,-42,21,-23,-6,-21,-8,-5
1495014841978005,66,45,-29,-2,42,22,9,26
1495014842001267,-37,2,5,4,-19,-4,15,35
1495014842001267,-76,-67,9,-28,-11,-17,-20,-73
1495014842001267,18,68,-6,25,2,-17,-12,-49
1495014842001267,-22,51,-9,-13,6,21,24,27
1495014842015114,74,127,-7,14,14,7,13,70
1495014842015114,-34,-94,13,-3,-44,-24,-19,0
1495014842016098,44,-19,32,-17,49,16,-7,64
1495014842016098,-85,-47,12,-11,-14,-21,-19,-112
1495014842038119,-35,-116,10,16,-16,-17,-8,68
1495014842038119,54,82,-20,-25,-14,2,12,58
1495014842038119,3,16,-20,50,40,20,5,-3
1495014842038119,11,-4,12,19,-7,-2,-2,56
1495014842061354,9,64,9,-60,10,11,-5,-18
1495014842061354,-1,-58,8,-12,-7,2,3,-40
1495014842061354,-3,-2,-18,3,-9,-13,-6,-39
1495014842061354,109,-39,-7,16,1,17,17,81
1495014842075351,-115,-88,47,-14,-21,-41,-23,-127
1495014842075351,38,0,-18,2,4,-6,-1,5
1495014842076222,-12,76,20,1,-8,-7,8,-1
1495014842076222,20,-48,-2,-12,10,7,-12,0
1495014842098456,27,106,-12,18,-8,-6,-6,12
1495014842098456,-31,-44,-11,-16,5,11,7,16
1495014842099284,27,14,8,25,-24,-6,3,8
1495014842099284,-26,-57,5,-60,0,13,15,19
1495014842121341,-16,21,5,32,-13,-24,-20,-10
1495014842121341,-19,10,8,-13,1,-4,-9,-20
1495014842121341,-1,12,-31,31,-13,10,7,-9
1495014842121341,8,83,-20,10,-25,-4,18,73
1495014842135594,20,24,40,-41,45,14,-19,-54
1495014842135594,-18,-35,23,54,5,-6,2,-24
1495014842135594,-39,30,1,-37,-32,-12,4,13
1495014842135594,-70,-79,35,12,-22,-33,-18,-45
1495014842158560,26,66,-36,-12,0,-4,9,36
1495014842158560,38,126,-13,3,6,12,6,32
1495014842159442,25,-82,17,-17,0,1,-2,29
1495014842159442,-6,-45,10,-9,13,5,-17,-52
1495014842180612,34,32,-13,24,-2,14,20,-30
1495014842180612,-34,-56,22,-22,-6,-11,-21,-16
1495014842181503,-20,101,-32,6,4,18,8,-6
1495014842181503,-28,-74,30,10,-10,-18,11,41
1495014842195559,-53,58,3,-9,-1,-9,-12,98
1495014842195559,21,-2,6,-35,-9,-10,-7,-91
1495014842195559,12,0,-22,1,17,1,9,-54
1495014842195559,-23,-63,-1,22,-27,-17,-12,-12
1495014842218720,19,-27,-23,-36,-3,0,16,8
1495014842218720,28,77,-14,72,32,39,19,75
1495014842218720,-5,-48,25,-29,-7,-2,-20,-8
1495014842218720,10,73,-48,-23,11,15,11,-14
1495014842240668,6,59,7,41,-16,-5,1,7
1495014842240668,15,-3,-12,-20,-24,0,13,29
1495014842241669,-55,-128,60,-6,-10,-20,-20,-90
1495014842241669,-35,127,-23,17,8,-3,0,-1
1495014842255710,89,45,2,17,14,-1,-2,44
1495014842255710,-57,-20,-4,-13,-2,-16,3,22
1495014842255710,21,-5,-24,21,3,3,-12,0
1495014842255710,21,1,19,-24,4,-5,-6,-48
1495014842278759,-39,-19,-27,8,-9,9,2,10
1495014842278759,85,62,-1,1,16,20,5,-69
1495014842278759,-51,-96,0,6,-19,0,11,73
1495014842278759,-38,-43,20,-65,11,-15,-5,3
1495014842300823,11,52,-13,-56,11,-6,9,39
1495014842300823,13,115,-17,45,-15,-4,3,-9
1495014842301820,-7,-37,-1,2,7,5,-16,5
1495014842301820,61,117,13,18,50,30,6,-15
1495014842315065,-58,-128,3,-52,-19,2,0,-3
1495014842315065,-23,-23,4,-12,-12,-17,-6,37
1495014842315868,31,59,-50,-6,1,6,7,14
1495014842315868,3,39,-9,22,-13,0,10,4
1495014842337924,24,-42,23,34,5,-13,-32,-66
1495014842337924,-57,-70,-26,-28,4,11,3,3
1495014842338922,-16,37,27,-13,-14,-40,-30,1
1495014842338922,-19,47,-14,8,-4,-6,10,-45
1495014842361139,46,108,-34,29,13,29,28,37
1495014842361139,125,125,-10,58,-30,-23,-24,15
1495014842361983,-73,-77,42,-86,65,43,25,45
1495014842361983,-18,-47,-26,16,-18,-18,-9,-26
1495014842375070,-23,11,-9,4,-5,1,-2,-25
1495014842375070,-6,-61,-23,3,-3,2,4,24
1495014842376030,99,127,-33,15,-12,15,11,16
1495014842376030,-61,-74,28,-17,1,-21,-30,-7
1495014842399217,-36,-38,5,48,-2,-3,15,-4
1495014842399217,-13,19,19,-65,-2,-6,-3,37
1495014842400084,22,68,-11,14,6,-2,-13,-61
1495014842400084,32,30,-4,4,-16,10,5,12
1495014842421228,0,1,-18,34,-8,-4,6,19
1495014842421228,-20,1,33,-19,22,-2,-15,2
1495014842421228,16,-34,-8,21,-16,0,7,25
1495014842421228,-14,108,6,-7,-16,-12,-10,-56
1495014842435427,19,-53,13,-7,8,-3,-2,9
1495014842435427,-73,-63,43,7,2,-32,-43,-25
1495014842436179,39,119,-35,3,1,8,24,-36
1495014842436179,-1,-28,18,6,4,0,-3,18
1495014842458244,-21,57,-31,25,-36,-19,0,20
1495014842458244,19,-9,-20,-30,70,43,18,-11
1495014842459247,3,-54,12,46,-23,-5,5,38
1495014842459247,-4,-16,8,-70,-25,-23,-19,7
1495014842480336,7,9,-9,71,66,26,6,-34
1495014842480336,41,-6,-26,-2,-23,8,14,40
1495014842481299,-45,9,-16,-69,-3,-4,-15,-43
1495014842481299,24,-4,-2,3,-4,16,16,8
1495014842495549,-37,-70,3,-23,-20,-27,-15,-16
1495014842495549,13,35,-10,22,6,12,14,-4
1495014842496354,-21,53,1,24,11,-22,-28,41
1495014842496354,53,-34,2,4,6,21,23,-9
1495014842518606,2,40,-8,-40,-23,-21,-27,-32
1495014842518606,-61,-51,-3,0,-6,-2,11,24
1495014842519400,-5,-19,-2,-5,-22,-10,-11,-75
1495014842519400,20,-1,1,15,10,9,7,58
1495014842540464,-22,-31,7,-19,-2,-9,2,-7
1495014842540464,25,95,6,14,-1,11,4,12
1495014842541459,-15,-48,-19,0,6,11,7,7
1495014842541459,13,-4,5,10,25,-3,-6,1
1495014842563537,12,-1,-15,-40,1,10,11,44
1495014842563537,0,53,15,16,-18,1,0,-49
1495014842563537,26,16,-30,2,-9,8,7,-13
1495014842563537,-44,-82,62,14,-2,-8,-22,-9
1495014842578710,-27,-25,3,7,-20,-19,-3,-13
1495014842578710,-18,21,-5,-19,2,-3,5,33
1495014842578710,33,70,-26,24,13,12,14,3
1495014842578710,-12,13,-12,11,-7,9,-3,27
1495014842600864,30,-51,63,-25,-19,-36,-34,-91
1495014842600864,-15,-50,9,5,-4,-13,-9,-30
1495014842601631,20,47,4,22,24,20,20,65
1495014842601631,-19,16,-11,-4,-2,6,9,-40
1495014842614654,-22,-65,-12,-6,12,18,15,17
1495014842614654,16,-20,7,6,-20,-10,-7,4
1495014842622746,-3,17,-22,-56,6,-6,-10,-5
1495014842622746,-1,-11,41,36,28,6,-1,19
1495014842638729,3,16,-14,-21,-1,15,11,9
1495014842638729,12,11,2,3,-20,-16,-10,-26
1495014842638729,-11,-55,4,-2,-17,-13,-7,7
1495014842638729,26,62,-34,1,2,6,7,-4
1495014842660974,-9,93,23,19,5,11,-2,19
1495014842660974,-30,-101,17,-4,1,-7,0,-9
1495014842661788,-16,-36,13,-6,-14,-19,3,-17
1495014842661788,12,31,-11,-2,-3,-6,-5,14
1495014842674813,3,52,-23,16,4,-4,9,-8
1495014842674813,47,65,9,-13,6,15,-9,24
1495014842682887,-20,-62,10,25,-2,3,-3,-30
1495014842682887,-3,-17,-4,-20,-16,-13,-1,-12
1495014842698021,-3,-16,-8,1,6,3,-4,20
1495014842698021,-6,24,8,-4,2,0,-9,-6
1495014842698887,16,-19,-8,16,-16,-11,-14,6
1495014842698887,-11,7,9,-4,12,3,-3,15
1495014842721135,-30,-105,0,-10,-14,-9,-12,-31
1495014842721135,14,24,-23,-9,3,0,5,-6
1495014842721939,9,55,-24,18,-6,1,-10,-10
1495014842721939,13,127,-5,26,5,21,22,94
1495014842733974,-36,-93,39,-52,-7,-9,-5,-87
1495014842733974,-24,-51,-8,-6,-8,-14,1,-2
1495014842750025,3,77,-18,2,11,1,1,0
1495014842750025,7,46,-2,6,-4,-2,7,35
1495014842758059,33,6,-25,12,5,2,2,-12
1495014842758059,-10,6,-7,2,0,3,-6,-48
1495014842760041,-2,-58,6,-8,10,8,0,4
1495014842760041,-9,-24,-3,-16,-17,-8,-2,-5
1495014842781322,11,16,-24,17,13,7,7,45
1495014842781322,-9,-39,4,-9,-9,-8,-9,-5
1495014842782102,-11,-7,-17,6,9,6,-3,-3
1495014842782102,2,-24,14,-15,-26,-18,2,-25
1495014842794359,0,15,-19,14,2,-1,1,21
1495014842794359,29,112,-6,11,24,10,-10,-5
1495014842803166,-29,-70,22,-13,13,15,14,9
1495014842803166,-24,-80,16,-16,-19,-22,-11,-23
1495014842818411,11,66,-27,0,-9,-12,-12,4
1495014842818411,-18,19,7,10,2,11,26,10
1495014842820200,23,71,-18,11,-1,12,3,-13
1495014842820200,7,-27,15,-12,4,16,9,-1
1495014842840255,1,-74,-20,6,-9,-32,-14,14
1495014842840255,-5,2,-4,-2,-2,-1,-14,11
1495014842842260,-25,-38,15,-4,-1,-6,-9,-38
1495014842842260,-10,24,-7,4,5,-1,8,-11
1495014842854505,13,37,-8,7,8,13,2,11
1495014842854505,5,-1,6,-3,1,-3,4,2
1495014842863324,-2,-9,2,-2,1,3,-3,8
1495014842863324,-5,-26,-6,-3,-11,-13,-17,-17
1495014842878520,0,33,-9,-9,6,12,7,9
1495014842878520,3,-12,-3,-5,-9,-6,-3,-1
